<<<DUMP-START name=ION-5863FC.log size=3809227>>>
00000000-000000
5863FC,65,   27.29,  895.38,    0.00,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   27.30,  895.39,    0.00,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   27.30,  895.38,    0.00,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   27.31,  895.38,  -94.27,  895.38, 26.31,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,3475280.000,8
5863FC,65,   27.31,  895.39,   -2.67,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,818317.187,8
5863FC,65,   27.31,  895.38,   -0.08,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,742404.000,8
5863FC,65,   27.31,  895.39,   -0.02,  895.38, 26.44,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,3136980.000,8
5863FC,65,   27.31,  895.38,   -0.00,  895.38, 26.44,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4643443.500,8
5863FC,65,   27.31,  895.37,   -0.04,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4326973.500,8
5863FC,65,   27.31,  895.38,   -0.03,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317931.500,8
5863FC,65,   27.32,  895.40,    0.01,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317673.000,8
5863FC,65,   27.32,  895.40,    0.09,  895.38, 26.37,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
