<<<DUMP-START name=ION-5863FC.log size=3788786>>>
00000000-000000
5863FC,65,   32.91,  894.25,    0.00,  894.25, 31.12,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   32.92,  894.26,    0.00,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   32.91,  894.26,    0.00,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   32.92,  894.28,  -97.16,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,3475280.000,8
5863FC,65,   32.92,  894.27,   -2.78,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,818317.187,8
5863FC,65,   32.91,  894.26,   -0.15,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,742403.937,8
5863FC,65,   32.91,  894.25,   -0.22,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,3136980.000,8
5863FC,65,   32.91,  894.23,   -0.25,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4643443.500,8
5863FC,65,   32.91,  894.26,   -0.13,  894.25, 31.12,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4326973.500,8
5863FC,65,   32.91,  894.26,    0.04,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317931.500,8
5863FC,65,   32.91,  894.26,    0.08,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317673.000,8
5863FC,65,   32.91,  894.24,    0.01,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   32.92,  894.27,   -0.15,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   32.92,  894.25,   -0.08,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   32.92,  894.26,   -0.08,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   32.92,  894.26,   -0.08,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   32.91,  894.25,   -0.13,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   32.91,  894.26,   -0.10,  894.25, 31.06,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
