<<<DUMP-START name=ION-5863FC.log size=3552699>>>
00000000-000000
5863FC,65,   26.49,  895.64,    0.00,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   26.49,  895.65,    0.00,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   26.49,  895.65,    0.00,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,0.000,8
5863FC,65,   26.49,  895.66,  -93.93,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,3475280.250,8
5863FC,65,   26.50,  895.66,   -2.70,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,818317.187,8
5863FC,65,   26.50,  895.65,   -0.11,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,742404.000,8
5863FC,65,   26.49,  895.65,   -0.16,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,3136980.000,8
5863FC,65,   26.50,  895.65,   -0.22,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4643443.500,8
5863FC,65,   26.50,  895.65,   -0.16,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4326973.500,8
5863FC,65,   26.50,  895.66,   -0.10,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317931.500,8
5863FC,65,   26.50,  895.66,   -0.08,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317673.000,8
5863FC,65,   26.51,  895.67,   -0.13,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317666.000,8
5863FC,65,   26.50,  895.64,   -0.18,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.66,   -0.27,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.66,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.66,   -0.18,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.65,   -0.17,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.65,   -0.25,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.66,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.63,   -0.12,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.65,   -0.16,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.13,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.10,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.06,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.20,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.21,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.17,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.13,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.17,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.18,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.65,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.65,   -0.18,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.51,  895.65,   -0.14,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.10,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.08,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.11,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.65,   -0.14,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.16,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.14,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.18,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.22,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.26,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.25,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.23,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.21,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.19,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
5863FC,65,   26.52,  895.66,   -0.21,  895.64, 25.94,  0.00,  0.00,  0.00,  0.00,  0.00,   0.00,   0.00,   0.00,4317665.500,8
